publishedAt,authorDisplayName,textDisplay,likeCount,text_clean,dominant_topic,topic_probability
2025-09-11T12:44:11Z,@maniilman,PROVOKATOR... UDAH PANTAS KALAU DITANGKAP.,0,provokator ditangkap,4,0.36613342
2025-09-11T12:42:28Z,@EdwardS16g,"Orang yang punya kekuasaan itu cenderung arogan, mendengan kalimat2 ini pasti tersulut. Semoga baik2 saja mas ferry kecintaan anda terhadap bangsa sangat tinggi.",0,orang kekuasaan cenderung arogan mendengan kalimat tersulut semoga ferry kecintaan bangsa,5,0.55920976
2025-09-11T12:38:59Z,@HendriHen-m5b9k,Terimakasih bung Ferry pencerahannya.,0,terimakasih ferry pencerahannya,4,0.335385
2025-09-11T12:23:10Z,@ArseneLupin-s9x,"Presiden 🇮🇩 dijadwalkan berpidato di sidang umum PBB 23 SEPTEMBER ini, lalu sblm berangkat Presiden merencanakan darurat militer di 🇮🇩 awal SEPTEMBER ini.<br><br>Kemungkinannya hanya 2, Prabowo benar2 gila atau Ferry benar2 sesat (&amp; menyesatkan)",0,presiden dijadwalkan berpidato sidang pbb september sblm berangkat presiden merencanakan darurat militer september prabowo gila ferry sesat amp menyesatkan,2,0.64999795
2025-09-11T12:11:54Z,@Andoel-g4h,"1. Dasarnya apa kok fery melegitimasi  akan ada rencana darurat militer   ?<br>Kalau hanya berdasar  informasi  media sosial, menurut saya validasi beritanya masih dipertanyakan. <br><br>2. Saya suka mendengar analisis geopolitik Anton permana &amp; Mardigu bossman, menurut saya dasar dasar analisa beliau tidak mengarah ke darurat militer<br><br>3. Kalau menurut saya analisis maupun narasi Fery terlalu prematur, tanpa ada dasar ilmu Geopolitik &amp; Geostrategy yg memadai<br><br>4. Bagi kami narasi fery yg prematur perlu diperbaiki dengan ilmu ilmu geopolitik &amp; geostrategi, perlu belajar kepada para pakar. Sehingga tidak memuat narasi yg menduga duga dalam sudut pandang yg sempit.",0,dasarnya fery melegitimasi rencana darurat militer berdasar informasi media sosial validasi beritanya suka mendengar analisis geopolitik anton permana amp mardigu bossman dasar dasar analisa beliau mengarah darurat militer analisis narasi fery prematur dasar ilmu geopolitik amp geostrategy memadai narasi fery prematur diperbaiki ilmu ilmu geopolitik amp geostrategi belajar pakar memuat narasi menduga duga sudut pandang sempit,2,0.60990024
2025-09-12T01:07:49Z,@PaijoedanYT,"cek nepal bang, itulah yang terjadi jika darurat militer terjadi, banyak manyarakat tewas",0,cek nepal darurat militer manyarakat tewas,2,0.30616555
2025-09-12T12:11:35Z,@Andoel-g4h,"Kejadian di Nepal berbeda dengan di Indonesia. <br><br>Dari video HABIB RIZIEQ SHIHAB, dapat dipelajari dan dipahami bahwa yg memberi usulan darurat militer adalah SOSOK TERMUL ​yg menjadi pembisik Prabowo. <br>Dan SOSOK TERMUL tersebut ketika jokowi menjabat SANGAT MEMUSUHI PARA ULAMA . <br>Maka Para Ulama inilah yang nasehati Prabowo untuk tidak ikuti SOSOK TERMUL tersebut. <br><br>Tapi justru di media digoreng narasinya bahwa darurat militer diusulkan oleh TNI.",0,kejadian nepal berbeda indonesia video habib rizieq shihab dipelajari dipahami usulan darurat militer sosok termul pembisik prabowo sosok termul jokowi menjabat memusuhi ulama ulama nasehati prabowo ikuti sosok termul media digoreng narasinya darurat militer diusulkan tni,4,0.39337128
2025-09-11T10:09:20Z,@adhibelabelu6631,Reformasi atau Revolusi bang? 🤔,0,reformasi revolusi,5,0.36366805
2025-09-11T07:50:34Z,@Pratiwi-p5w,Semoga Allah Melindungi Orang-Orang yang waras akan kebenaran.,0,semoga allah melindungi orang orang waras kebenaran,5,0.3751369
2025-09-11T07:39:49Z,@saere214,Peristiwa Rakyat Nepal sbgai inspirasi Rakyat negara manapun yang dipimpin Rezim Mafia Koruptor,1,peristiwa rakyat nepal sbgai inspirasi rakyat negara manapun dipimpin rezim mafia koruptor,2,0.5988927
2025-09-11T07:33:24Z,@Priaidaman25,Bang lu masuk berita di tipi,0,masuk berita tipi,2,0.36326754
2025-09-11T06:00:52Z,@alesha_leung508,Pak Veri aku kok suka setiap kata2 mu❤❤ semoga selalu dilindungi gusti ALLAH 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,2,veri suka semoga dilindungi gusti allah,5,0.38469407
2025-09-11T05:26:15Z,@WarnizonDahlan,Kalo fery ini gak muncul INDONESIA SUDAH SAMA SEPERTI NEPAL SEKARANG<br>DARURAT MILITER😢,0,fery muncul indonesia nepal darurat militer,2,0.30086774
2025-09-11T04:44:09Z,@Selasarobbykamis,dikomen ini terlihat mana yg buzzer mana yg emang peduli ❤,0,dikomen buzzer emang peduli,5,0.33321577
2025-09-12T01:09:58Z,@sukinemsukinem477,😂😂😂10 TAHUN JOKOWI BERKUASA....BUZZER&quot;&quot;&quot; PROJO MENGATAKAN ORANG YG BERDEMO PASUKAN NASI BUNGKUS-KADRUN-BIANG KEMACETAN....INGAT GAK MALAH DI SURUH KERJA KERJA KERJA......,0,jokowi berkuasa buzzer quot quot quot projo orang berdemo pasukan nasi bungkus kadrun biang kemacetan suruh kerja kerja kerja,4,0.31786442
2025-09-11T03:44:46Z,@YunitaSoekotjo,Saya senang tayangan ini. Ternyata orang minang. Saya pikir betawi dan masih ada hubungan dg babeh Benyamin Suaeb karena mirip.,1,senang tayangan orang minang pikir betawi hubungan babeh benyamin suaeb,5,0.4999892
2025-09-11T03:27:18Z,@CakrayudhaChannel,Gw ngeliat spirit alm bang Munir SH di Lo fer 👍,0,ngeliat spirit alm munir fer,2,0.46141368
2025-09-11T03:15:49Z,@santoso7258,Mari dukung bro kita feri. Nepal yg tidak punya bro feri sudah dalam keadaan darurat militer sekarang. Kita perlu orang orang seperti bro feri yg mencerahkan banyak opini sesat yg ditimbulkan oleh para buzzer dan provokator yang saat ini berkeliaran.,2,mari dukung feri nepal feri darurat militer orang orang feri mencerahkan opini sesat ditimbulkan buzzer provokator berkeliaran,3,0.33087286
2025-09-11T03:10:48Z,@myamani69,"Seandainya di tahun 98 Ni Anak sudah lenyap. Alhamdullilah informasi terutama lewat medsos cepat menyebar. Doa untuk kau, semoga Allah melindungi dan memberi berkah dalam hidup mu",1,seandainya anak lenyap alhamdullilah informasi medsos cepat menyebar doa semoga allah melindungi berkah hidup,4,0.4430804
2025-09-11T01:20:31Z,@Ksatria_Kebenaran,Prabowo! Trust this Man,0,prabowo trust this man,1,0.36661988
2025-09-10T23:54:33Z,@wm391,"Orang yg tidak kritis sama RAJA GARONG MULYONO, FUFUFAFA, dan WERENG COKLAT, di saat yg sama kritik keras TNI, bisa dipastikan 100% cuma TERMUL 😂😂😂",1,orang kritis raja garong mulyono fufufafa wereng coklat kritik keras tni termul,4,0.42263004
2025-09-10T23:30:46Z,@Oposisi123,Suara buzzer suara iblis...😂,0,suara buzzer suara iblis,5,0.4618968
2025-09-10T19:55:43Z,@misi_05_grabagan,Alhamdulilah Masih ada orang seperti bang Ferry di zaman Akhir ini,0,alhamdulilah orang ferry zaman,5,0.41687477
2025-09-10T19:52:10Z,@rahmanaribowo7,Darurat militer? Sintingg,1,darurat militer sintingg,2,0.36329535
2025-09-10T19:29:01Z,@Balilocaltrip,Wajah kalem tapi jiwanya berapi2 melihat sebuah konspirasi jahat di negara ini yang didalangi dengan cara planga plongo😅,0,wajah kalem jiwanya berapi konspirasi jahat negara didalangi planga plongo,5,0.3781649
2025-09-10T18:44:25Z,@jebrotchenel7523,"Sejak dari zaman Jokowi, perusak negara ini adalah BUZZER",0,zaman jokowi perusak negara buzzer,5,0.35698482
2025-09-10T18:17:21Z,@RockySmash-l2n,"Bang buat video, <br>Sbnrx langkah2 apa aja sih yang harus diakukan pak presiden agar negara ini bisa membaik.",0,video sbnrx langkah diakukan presiden negara membaik,4,0.2873761
2025-09-12T01:17:30Z,@sukinemsukinem477,😅😅😅ingat 10 TAHUN JOKOWI BERKUASA.....BUZZER&quot;&quot;&quot;&quot; PROJO MALAH MENGATAKAN   KEPADA ORANG YANG BERDEMO SEBAGAI PASUKAN NASI BUNGKUS-KADRUN-BIANG KEMACETAN.....KERJA KERJA KERJA....DLL,0,jokowi berkuasa buzzer quot quot quot quot projo orang berdemo pasukan nasi bungkus kadrun biang kemacetan kerja kerja kerja dll,4,0.33572108
2025-09-10T17:23:39Z,@MualifHaroni-e3k,Om Ferry Irwandi is the best <br><b>Semoga sehat selalu</b> <br>Jujur saya hormat kepada beliau walaupun tidak punya pangkat di pundak<br><b>Teruslah berkarya untuk bangsa supaya sistem bernegara ini menjadi lebih baik</b>,2,ferry irwandi the best semoga sehat jujur hormat beliau pangkat pundak teruslah berkarya bangsa sistem bernegara,5,0.4118208
2025-09-10T16:48:43Z,@mth9024,Salut sama bang ferry,0,salut ferry,4,0.2746999
2025-09-10T16:26:57Z,@iceblue1006,KONTEN INI SALAH SATU BUKTI BAHWA DARURAT MILITER AKAN BEGINI BEGONO BEGINI. INILAH PENCEMARAN NAMA BAIK INSTITUSI ITU. JD LU UDH JANJI GAK BAKALAN LARI. KONTEN TOLOL LU INI GAK ADA MANFAAT SAMA SEKALI. APALAGI LU BILANG SENJATA LU DAN TEMEN2 LU ADALAH OTAK SESUATU YANG &quot;MEREKA&quot; TIDAK PUNYA. IRAK LU YG GAK ADA ATAU ISINYA SAMPAH SEMUA ATAU MALAH ISI SPERMA. LIHAT TUH DI NEPAL DAN FILIPINA YG AKAN MENYUSUL. TOLOL LU MENJAMUR KE SELURUH TUBUH LU. GAK USAH MERASA PALING TENANG UJUNGNYA TTD MATERAI. MANUSIA SAMPAH,0,konten salah bukti darurat militer begono pencemaran nama institusi janji lari konten tolol manfaat bilang senjata temen otak quot quot irak isinya sampah isi sperma lihat tuh nepal filipina menyusul tolol menjamur tubuh tenang ujungnya ttd materai manusia sampah,1,0.34484333
2025-09-10T16:26:35Z,@zoni1986AL,"kalo memang tahu dalangnya buka dong biar masyarakat indonesia tahu, berani nggk bang buka dalangnya",0,dalangnya buka biar masyarakat indonesia berani nggk buka dalangnya,1,0.35979605
2025-09-10T16:10:50Z,@EkoAjiwinasis,"Tetap cerdas jujur dan brani bersikap,lanjutkan",0,cerdas jujur brani bersikap lanjutkan,3,0.24758731
2025-09-10T16:04:08Z,@fitri4760,Rambut lu potong nape....,0,rambut potong nape,4,0.2758103
2025-09-10T15:30:03Z,@PenikmatSusu-w7d,Ratusan ribu prajurit yg udah bertaruh nyawa demi tanah air sakit hati bang dengan konten ini.... Tolong jangan giring opini publik.. TNI benteng terakhir bangsa... Lindungi TNI dari fitnah,0,ratusan ribu prajurit bertaruh nyawa tanah air sakit hati konten tolong giring opini publik tni benteng bangsa lindungi tni fitnah,5,0.38437515
2025-09-10T14:47:01Z,@BitkoinBimbimBimbim,"matur nuwun Proff.,",0,matur nuwun proff,4,0.22445367
2025-09-10T14:41:35Z,@PalupiPatua,"Benar Senjata kita coma otak, makanya jangan mudah percaya siapain, Suasana seperti ini bayak yang ambil kesempatan buat memecah belah",0,senjata coma otak mudah percaya siapain suasana bayak ambil kesempatan memecah belah,1,0.32152602
2025-09-10T14:13:41Z,@galiiiiiiii,"emng anjing klo cipta kondisi ini, pemerintah kntl",0,emng anjing cipta kondisi pemerintah kntl,3,0.3017476
2025-09-10T14:10:31Z,@saynotowars,"Saya rasanya cukup percaya dengam analisa ini, terlihat di sosmed antar petinggi elit saling cakar dan mulai melakukan gerakan untuk sd pilpres selanjutnya. Buzzers saling serang kerasa bangat. Ada yg juga ingin memanfaatkan momentum utk short cut menuju kekuasaan absolut.😢",0,percaya dengam analisa sosmed petinggi elit cakar gerakan pilpres buzzers serang kerasa bangat memanfaatkan momentum short cut kekuasaan absolut,3,0.3358072
2025-09-10T13:39:51Z,@AakAak-y4q,Ayo pak Prabowo berpihak lah ke rakyat jelata.,0,ayo prabowo berpihak rakyat jelata,2,0.3566769
2025-09-10T13:32:07Z,@FimalMalfie,"Dalang demonya yah para ternaknya anak2 Abah ini, provokator teriak provokator",0,dalang demonya yah ternaknya anak abah provokator teriak provokator,3,0.30717814
2025-09-10T13:48:42Z,@DnD_91,Anak² Abah????? Yg lo maksud pak Anies? Sakit luuuu,1,anak abah maksud anies sakit luuuu,3,0.301445
2025-09-10T13:30:41Z,@erikerik785,"Mereka buzer yang ingin Indonesia carut marut (perjelas siapa yang dimaksud mereka ini)....kita yang punya otak, cinta negara dan bangsa ini , ini jelas tapi masih perlu diklarifikasi yang mana ini.",0,buzer indonesia carut marut perjelas otak cinta negara bangsa diklarifikasi,1,0.31911182
2025-09-10T13:26:21Z,@abuzhafifjatmiko82,Cerdas sekali dan tentunya demo akan banyak menambah kerusakan dan Alhamdulillah semua sadar klo itu semua rekayasa,0,cerdas demo menambah kerusakan alhamdulillah sadar rekayasa,2,0.33272514
2025-09-10T13:18:03Z,@ghasanriddick4991,Semoga otak kita mulai video ini ada mulai waras,0,semoga otak video waras,4,0.30955055
2025-09-10T13:10:42Z,@Nofridarks,Citra tni udah mulai goya jadi apa langka yg akan di ambil oleh pak tni slanjut nya apa akn lanjut di hukum ato damai ato?,0,citra tni goya langka ambil tni slanjut hukum ato damai ato,4,0.35437477
2025-09-10T13:08:24Z,@WiwitDawiti,Di sinih kok beda gemukan abang,0,sinih beda gemukan abang,5,0.2723353
2025-09-10T12:51:40Z,@antonrahmadi3686,"Tidur mu kelamaan miring... Terlalu gk masuk akal... Mana ada mw darurat militer... Bangun, cuci muka dulu sana!!!",0,tidur miring masuk akal darurat militer bangun cuci muka,2,0.5782568
2025-09-10T12:42:17Z,@SeptiAsbeni,Inilah tanda tanda dajal,0,tanda tanda dajal,1,0.3443806
2025-09-10T11:53:21Z,@ghanyTech,"mas mau tanya, apakah close the door kemana?",0,close the door kemana,3,0.40240517
2025-09-10T13:50:22Z,@DnD_91,Lu nanya apaan sih benerin dulu susunan kata² lu &quot;apakah close the door kemana?&quot;,0,nanya benerin susunan quot close the door kemana quot,3,0.38938558
2025-09-10T11:44:51Z,@alexaryaalex7556,"Sehat selalu mas Ferry, tetap semangat , salam akal sehat semogah bermuculan orang cerdas berikut nya",0,sehat ferry semangat salam akal sehat semogah bermuculan orang cerdas,5,0.5213823
2025-09-10T10:31:59Z,@fannangaming5960,Bang archy aku telah menemukan mu dan menamatkan orkay pengangguran,0,archy menemukan menamatkan orkay pengangguran,4,0.36591697
2025-09-10T10:14:43Z,@akanaahbb,Setuju Gue bang minta maaf itu engga cukup,0,setuju maaf engga,3,0.35221004
2025-09-10T10:10:19Z,@bellcranel3638,"bang ferry😂serius gw lihat video lu yang ini dan yang di berita² jadi error (gangguan gitu), gila sih niat kali kepentingan tertentu bisa ngaruhin ytb",0,ferry serius lihat video berita error gangguan gila niat kali kepentingan ngaruhin ytb,2,0.388684
2025-09-10T09:19:45Z,@bangkitraino2084,"Tetap sabar dan tenang bg, cerdaskan publik tetap hati2 jangan sampai terpancing geng solo🎉",0,sabar tenang cerdaskan publik hati terpancing geng solo,1,0.39817855
2025-09-10T08:45:41Z,@cr_one416,"Katanya Lo pemberani, gk takut kelyarga lo miskin klo di tinggal, tapi di tanya siapa dalangnya lo mingkem, pengecut tapi omong besar, klo berani omong.... konten kreator pengen tenar lo",1,pemberani takut kelyarga miskin tinggal dalangnya mingkem pengecut omong berani omong konten kreator pengen tenar,5,0.46708256
2025-09-10T09:06:23Z,@Vaanzzzz-z,"Dibayar berapa bang ngomong gini? Btw akun asli lah kalo komen, ups bayaran sih ya jadi gak berani😂",1,dibayar ngomong gini btw akun asli komen ups bayaran berani,1,0.359097
2025-09-10T13:51:42Z,@DnD_91,💩 lu cuma bisa komen doang,0,komen doang,1,0.34444663
2025-09-10T14:38:53Z,@jgsatru,Kalau disebutkan dalangnya pun kamu pasti menyangkal.<br>Jadi untuk apa dijawab?,0,dalangnya menyangkal,1,0.27855375
2025-09-10T21:34:48Z,@cr_one416,"​@Vaanzzzz-zbukannya si feri yg cari simpati dan cari uang lewat konten yg bilang TNI itu provokator, dia bukan aktivis tapi konten kretor yg cari uang lewat pikiran dan algoritma yg katanya tau siapa dalang kerusuhan",0,zbukannya feri cari simpati cari uang konten bilang tni provokator aktivis konten kretor cari uang pikiran algoritma tau dalang kerusuhan,3,0.43172967
2025-09-10T21:37:32Z,@cr_one416,"​@jgsatruklo memang dia pemberani dan tau kenapa harus diem mulutnya keyika di tanya, katanya gk takut di penjara katanya dia paling tau, saat dia hanya omong dan menyudutkan seseorang atau institusi maka orang akan berpikir aneh2, jadi provokatornya sebenarnya dia, kami juga mau tau, sebutkan saja klo mmg benar biar di proses, klo memang feri salah beratti dia yg di penjara, fear kan",0,pemberani tau diem mulutnya keyika takut penjara tau omong menyudutkan institusi orang berpikir aneh provokatornya tau sebutkan mmg biar proses feri salah beratti penjara fear,3,0.47599846
2025-09-10T08:10:27Z,@RikaKahyzia-j7e1q,Kmn logo close the door?,0,kmn logo close the door,3,0.40240636
2025-09-10T08:04:41Z,@mulyoreksa2184,"Asumsi dijadikan logika padahal logika bisa DIRASIONALKAN, asumsimu menggiring OPINI PUBLIC, otakmu sekarang bisa dihack dijaman CORTEX WAR, isu DARURAT MILITER yangberasal dari statemen mu harus di PERTANGGUNGJAWABKAN, hal itu menggiring opini publik, jangan hanya mengejar followers",0,asumsi dijadikan logika logika dirasionalkan asumsimu menggiring opini public otakmu dihack dijaman cortex war isu darurat militer yangberasal statemen pertanggungjawabkan menggiring opini publik mengejar followers,3,0.4537534
2025-09-10T07:17:40Z,@suroto6963,Bangga Indonesia punya sosok Bang Ferry.. Semoga panjang umur,0,bangga indonesia sosok ferry semoga umur,5,0.39543316
2025-09-10T06:44:27Z,@MuhamadNarno-c1j,Kakean bacot,1,kakean bacot,5,0.29949936
2025-09-10T09:05:34Z,@Vaanzzzz-z,Dibayar berapa bang bisa ngomong gini?,0,dibayar ngomong gini,1,0.31559375
2025-09-10T06:24:14Z,@Alievampaneze,Death Note &quot;L&quot;,0,death note quot quot,1,0.44400057
2025-09-10T06:15:07Z,@swagenusantara5790,PREEEET...aktivis 98 berhadapan dg diktator 32 tahun..skrg MENCREEET SEMUA mereka...<br>basiii,0,preeeet aktivis berhadapan diktator skrg mencreeet basiii,3,0.34717175
2025-09-10T06:10:04Z,@vivichuvan5510,Begitu banyak cara mereka2 untuk menakut-nakuti mas Ferry. Agar ADA RASA KETAKUTAN  yang bisa dengan mudah membuat mas Ferry Irwandi menyerah...,0,menakut nakuti ferry ketakutan mudah ferry irwandi menyerah,5,0.39920086
2025-09-10T06:06:12Z,@handayanipujiastuti4844,"Smg rakyat Indonesia  sll waras berakal sehat. ,tdk gagal paham",0,smg rakyat indonesia sll waras berakal sehat gagal paham,4,0.27417
2025-09-10T05:49:47Z,@AhliBangunan-sx6mo,Dalang kerusakan negara ini tidak lain adalah si Joko dungu,1,dalang kerusakan negara joko dungu,2,0.3924326
2025-09-10T05:36:40Z,@yunitasiagian751,Otak teroris,0,otak teroris,2,0.27102134
2025-09-10T05:35:26Z,@NANDITO080308,Keren bang<br>Mari kita jaga tanah air kita,0,keren mari jaga tanah air,1,0.3419871
2025-09-10T05:30:36Z,@dayangmelati6597,Senjata kita adqlah otak! I like that,0,senjata adqlah otak like that,1,0.37126648
